ID_objet;Date;Heure;Longitude;Latitude;Categ;Ss_categ;Etat;Quantite
2198;23/07/17;14:25:25;1,35997495;43,53645573;Materiaux;Carton;Inconnu;2
2199;01/12/16;05:38:45;1,434053069;43,62868289;Vaisselles;NULL;Bon;1
2200;21/07/17;04:04:13;1,466105204;43,56591867;Vetement/textile;Enfant;Reparable;3
2201;23/12/16;21:58:02;1,44137519;43,57010078;Ameublement;Fauteuil;Bon;3
2202;05/10/17;02:44:42;1,363323537;43,54745334;Electronique;Jeux videos;Bon;4
2203;12/09/16;04:48:40;1,436888319;43,61781844;Ameublement;Rangement;Bon;3
2204;09/07/17;11:37:11;1,417641018;43,54429989;Materiaux;Carton;Bon;3
2205;01/08/17;17:13:20;1,388976584;43,56378565;Vetement/textile;Homme;Inconnu;4
2206;02/05/17;11:39:06;1,445228754;43,6350645;Materiaux;Verre;Reparable;4
2207;02/08/17;22:46:44;1,49520488;43,59123258;Electronique;Ordinateur;Reparable;3
2208;29/08/17;19:19:16;1,496291849;43,60357761;Vehicules;Autres;Abime;4
2209;10/03/17;01:09:02;1,435487875;43,54741763;Materiaux;Bois;Inconnu;4
2210;29/12/16;04:46:43;1,452719752;43,59971602;Ameublement;Chaise;Inconnu;4
2211;04/12/16;03:01:43;1,47554335;43,602557;Materiaux;Verre;Bon;2
2212;24/04/17;14:59:08;1,358268914;43,56173908;Vehicules;Pieces detaches;Inconnu;1
2213;25/09/16;09:50:49;1,426368755;43,64549206;Outils;NULL;Inconnu;2
2214;04/07/17;06:35:27;1,362392188;43,55809874;Vehicules;Pieces detaches;Abime;1
2215;18/11/16;23:40:51;1,459488237;43,60965078;Ameublement;Table;Reparable;4
2216;03/09/17;04:22:39;1,364662046;43,65645862;Vehicules;Pieces detaches;Inconnu;3
2217;07/09/17;18:12:11;1,349891259;43,6252647;Outils;NULL;Abime;1
2218;10/08/17;22:40:26;1,490251418;43,61613441;Vehicules;Autres;Reparable;2
2219;27/12/16;14:46:56;1,478184878;43,57618028;Ameublement;Table;Inconnu;4
2220;16/04/17;08:55:33;1,358950347;43,54216557;Ameublement;Chaise;Inconnu;4
2221;08/01/17;22:44:21;1,478229238;43,55006299;Decos;NULL;Abime;4
2222;19/09/16;19:35:44;1,479407902;43,54922765;Ameublement;Rangement;Inconnu;2
2223;27/10/16;06:06:51;1,359386271;43,54355237;Vaisselles;NULL;Abime;2
2224;01/01/17;00:48:08;1,375413894;43,64227391;Ameublement;Rangement;Bon;2
2225;31/12/16;21:41:30;1,456771308;43,58426838;Ameublement;Chaise;Bon;1
2226;04/08/17;10:23:00;1,406778123;43,61796146;Divers;NULL;Abime;2
2227;25/02/17;09:49:39;1,487823524;43,63643134;Vetement/textile;Femme;Reparable;1
2228;01/09/17;19:27:00;1,4172292;43,56146816;Vehicules;Velos;Bon;3
2229;26/08/17;13:25:12;1,354325445;43,61408145;Vetement/textile;Homme;Abime;1
2230;16/01/17;07:16:24;1,382098772;43,56906139;Materiaux;Feraille;Reparable;4
2231;24/12/16;15:03:11;1,35356659;43,59252864;Vehicules;Pieces detaches;Bon;1
2232;06/08/17;07:24:37;1,392874633;43,60954211;Ameublement;Literie;Inconnu;4
2233;06/09/16;19:14:48;1,433609528;43,64159096;Ameublement;Literie;Reparable;2
2234;23/12/16;21:11:14;1,491523738;43,55545595;Vetement/textile;Homme;Bon;3
2235;18/04/17;18:03:04;1,492544843;43,60942321;Ameublement;Literie;Reparable;3
2236;19/05/17;11:56:30;1,403207503;43,59801743;Vehicules;Autres;Abime;3
2237;25/11/16;22:21:46;1,43074357;43,62047099;Electronique;Telephonie;Abime;3
2238;16/12/16;03:34:21;1,399663154;43,57354606;Ameublement;Rangement;Inconnu;2
2239;20/10/16;06:53:47;1,495484893;43,65350688;Electronique;Jeux videos;Bon;1
2240;26/09/16;01:08:11;1,425548124;43,61091822;Ameublement;Chaise;Inconnu;2
2241;21/04/17;09:46:54;1,425047134;43,58393138;Vehicules;Velos;Reparable;2
2242;17/09/17;12:09:59;1,434568837;43,56840391;Materiaux;Carton;Abime;3
2243;27/05/17;15:25:54;1,478035402;43,55282169;Vehicules;Pieces detaches;Inconnu;2
2244;06/12/16;08:15:56;1,501241786;43,64913716;Outils;NULL;Reparable;4
2245;14/12/16;12:12:18;1,489728272;43,55157134;Ameublement;Rangement;Reparable;1
2246;11/08/17;00:13:54;1,351159732;43,5798039;Vehicules;Autres;Inconnu;3
2247;15/02/17;19:28:26;1,440033583;43,60332254;Vehicules;Autres;Reparable;3
2248;29/10/16;08:06:58;1,4499634;43,53712107;Materiaux;Feraille;Reparable;2
2249;07/04/17;01:11:15;1,392763286;43,56605954;Materiaux;Carton;Bon;2
2250;02/08/17;21:27:00;1,410357321;43,6405959;Ameublement;Table;Inconnu;3
2251;31/03/17;19:05:50;1,368974231;43,55837619;Vetement/textile;Femme;Reparable;4
2252;21/05/17;12:41:27;1,381108155;43,60751743;Ameublement;Chaise;Inconnu;1
2253;23/10/16;01:27:12;1,470752321;43,60970426;Ameublement;Chaise;Bon;3
2254;12/03/17;17:47:12;1,420497908;43,62506591;Outils;NULL;Bon;4
2255;30/01/17;22:48:02;1,345234906;43,63183158;Ameublement;Fauteuil;Abime;2
2256;17/04/17;22:41:32;1,370032947;43,55147677;Ameublement;Chaise;Reparable;2
2257;09/05/17;21:31:49;1,461053284;43,53716703;Vehicules;Velos;Inconnu;4
2258;24/10/16;05:18:25;1,381434575;43,64989836;Vehicules;Pieces detaches;Abime;1
2259;17/07/17;22:44:00;1,455889957;43,55012812;Vehicules;Velos;Reparable;2
2260;22/04/17;00:21:50;1,405604994;43,58420291;Vehicules;Velos;Abime;3
2261;15/11/16;16:22:45;1,358592049;43,63206407;Electromenager;NULL;Inconnu;2
2262;28/02/17;06:24:15;1,42423364;43,56986011;Vehicules;Pieces detaches;Reparable;2
2263;20/03/17;11:54:20;1,474997025;43,6202283;Ameublement;Rangement;Bon;4
2264;22/04/17;18:14:31;1,453167178;43,57989031;Vaisselles;NULL;Inconnu;3
2265;09/11/16;04:44:35;1,464489621;43,57455425;Decos;NULL;Abime;1
2266;01/07/17;11:49:52;1,503042767;43,64252383;Ameublement;Literie;Inconnu;1
2267;01/04/17;13:08:42;1,448021119;43,65724296;Vaisselles;NULL;Reparable;4
2268;06/11/16;00:40:01;1,381515914;43,65963111;Ameublement;Table;Abime;3
2269;09/11/16;19:05:43;1,462557724;43,64409998;Vehicules;Velos;Reparable;4
2270;21/02/17;15:15:11;1,46196869;43,61292721;Materiaux;Bois;Bon;4
2271;14/12/16;09:16:58;1,437443396;43,53948187;Vehicules;Pieces detaches;Bon;2
2272;22/09/17;11:35:43;1,492261166;43,5689941;Materiaux;Feraille;Bon;3
2273;15/11/16;18:31:44;1,447094546;43,59898018;Divers;NULL;Reparable;1
2274;04/06/17;14:58:50;1,459278123;43,60104159;Ameublement;Table;Reparable;1
2275;02/01/17;03:41:48;1,412219603;43,65604359;Outils;NULL;Abime;4
2276;08/02/17;09:39:44;1,378824869;43,60348157;Ameublement;Chaise;Inconnu;3
2277;28/11/16;06:15:58;1,497111067;43,6605321;Vehicules;Autres;Inconnu;4
2278;21/01/17;06:40:18;1,409409069;43,62092209;Vehicules;Pieces detaches;Abime;3
2279;02/10/17;02:14:25;1,409506477;43,62312583;Vehicules;Velos;Reparable;2
2280;20/07/17;05:20:47;1,38056704;43,58907854;Vaisselles;NULL;Inconnu;4
2281;25/12/16;04:24:39;1,426224047;43,59373516;Vetement/textile;Homme;Reparable;4
2282;09/01/17;05:13:01;1,403191316;43,64383109;Divers;NULL;Inconnu;2
2283;11/03/17;00:11:50;1,406602457;43,62465358;Ameublement;Fauteuil;Abime;3
2284;12/11/16;20:35:18;1,494143982;43,65576319;Vehicules;Velos;Inconnu;4
2285;07/10/17;22:38:56;1,457265983;43,54860162;Electronique;Jeux videos;Abime;2
2286;28/07/17;13:39:27;1,40655836;43,55324106;Ameublement;Chaise;Reparable;4
2287;02/08/17;11:11:12;1,344838649;43,55890465;Electromenager;NULL;Abime;3
2288;22/05/17;17:25:44;1,506995343;43,56637445;Vetement/textile;Enfant;Abime;1
2289;05/04/17;19:49:11;1,475489608;43,64887243;Ameublement;Table;Bon;1
2290;19/02/17;13:13:19;1,424951224;43,63766282;Ameublement;Fauteuil;Reparable;2
2291;18/02/17;04:57:06;1,453631691;43,59767989;Vehicules;Velos;Inconnu;2
2292;25/08/17;16:55:04;1,483688533;43,53934441;Vehicules;Autres;Bon;1
2293;25/11/16;05:24:43;1,48614628;43,60743128;Electronique;Telephonie;Abime;1
2294;25/02/17;21:50:01;1,451232826;43,64226543;Materiaux;Verre;Bon;3
2295;10/12/16;02:40:16;1,379898531;43,63105052;Electronique;Ordinateur;Reparable;2
2296;14/11/16;19:19:01;1,375259385;43,60851026;Ameublement;Chaise;Abime;3
2297;21/03/17;06:57:22;1,417907982;43,5635371;Electronique;Telephonie;Abime;2
2298;01/07/17;06:50:47;1,506469811;43,60545646;Electronique;Ordinateur;Reparable;4
2299;06/04/17;10:17:53;1,362487032;43,64126622;Vaisselles;NULL;Reparable;2
2300;10/06/17;10:40:19;1,485896358;43,53496648;Ameublement;Fauteuil;Bon;1
2301;25/06/17;22:48:17;1,466640276;43,63512581;Electronique;Telephonie;Inconnu;1
2302;01/06/17;00:59:03;1,50316161;43,62952644;Electronique;Ordinateur;Inconnu;1
2303;04/10/16;16:55:19;1,498853358;43,53802111;Ameublement;Literie;Reparable;3
2304;11/01/17;17:15:34;1,484834896;43,58141122;Outils;NULL;Abime;3
2305;21/03/17;12:30:46;1,411224317;43,55352487;Materiaux;Verre;Bon;1
2306;10/11/16;23:10:46;1,43424709;43,6165217;Vehicules;Velos;Reparable;1
2307;16/08/17;14:00:02;1,348637998;43,64965685;Electronique;Jeux videos;Abime;2
2308;14/02/17;18:17:48;1,452254706;43,65576561;Outils;NULL;Bon;3
2309;21/09/16;15:05:41;1,443097212;43,62766683;Materiaux;Feraille;Reparable;4
2310;31/07/17;10:21:34;1,403822755;43,56960103;Materiaux;Feraille;Bon;4
2311;13/12/16;13:54:29;1,481540738;43,6073142;Electronique;Ordinateur;Inconnu;1
2312;29/10/16;13:45:20;1,441529823;43,54188602;Vehicules;Pieces detaches;Reparable;2
2313;19/05/17;20:42:05;1,468694409;43,59681692;Vehicules;Autres;Reparable;1
2314;13/07/17;09:10:27;1,510601219;43,61703362;Materiaux;Verre;Inconnu;2
2315;11/05/17;16:27:48;1,498803045;43,6418267;Electronique;Ordinateur;Reparable;4
2316;03/06/17;01:26:16;1,470333578;43,59198204;Ameublement;Chaise;Inconnu;3
2317;06/01/17;03:35:06;1,447452122;43,59880434;Decos;NULL;Inconnu;3
2318;14/05/17;06:20:16;1,411974172;43,60803742;Materiaux;Bois;Inconnu;4
2319;18/12/16;13:27:26;1,463813956;43,57447239;Electromenager;NULL;Reparable;1
2320;02/09/17;11:29:38;1,432731255;43,59554075;Ameublement;Chaise;Abime;2
2321;06/02/17;17:13:03;1,420555691;43,53805293;Electromenager;NULL;Abime;2
2322;17/09/17;04:45:25;1,393535819;43,65546824;Ameublement;Table;Reparable;2
2323;20/08/17;13:12:27;1,365695282;43,60693589;Electronique;Jeux videos;Bon;2
2324;24/03/17;09:22:36;1,429567389;43,58660924;Materiaux;Carton;Abime;4
2325;22/11/16;20:55:16;1,375307733;43,61571075;Divers;NULL;Inconnu;2
2326;21/11/16;04:57:51;1,448263942;43,53785742;Ameublement;Rangement;Abime;1
2327;02/09/17;23:26:30;1,413774839;43,65945457;Electronique;Ordinateur;Abime;4
2328;10/02/17;19:36:19;1,473661196;43,62446413;Ameublement;Table;Inconnu;2
2329;06/07/17;09:08:57;1,392522688;43,64157208;Decos;NULL;Inconnu;1
2330;14/03/17;10:50:51;1,388653297;43,58368286;Ameublement;Literie;Inconnu;1
2331;18/02/17;17:00:13;1,445012352;43,56669613;Ameublement;Chaise;Inconnu;4
2332;17/09/16;07:02:34;1,478154872;43,60420552;Electronique;Jeux videos;Reparable;2
2333;03/12/16;07:21:03;1,35323223;43,59610304;Outils;NULL;Bon;4
2334;02/09/16;18:52:41;1,474185348;43,53951688;Materiaux;Carton;Abime;4
2335;19/11/16;19:01:23;1,500980814;43,61147467;Ameublement;Rangement;Reparable;3
2336;27/07/17;00:42:37;1,378937926;43,60472669;Ameublement;Table;Inconnu;1
2337;15/12/16;19:18:29;1,462145873;43,65845328;Materiaux;Bois;Bon;1
2338;07/03/17;13:24:11;1,351758364;43,56413567;Electronique;Telephonie;Inconnu;1
2339;12/01/17;23:26:49;1,346914051;43,62998649;Ameublement;Table;Reparable;4
2340;11/09/17;08:38:45;1,498250574;43,61950234;Ameublement;Rangement;Abime;4
2341;28/05/17;03:12:01;1,343248683;43,65760077;Materiaux;Verre;Reparable;1
2342;24/09/17;21:17:49;1,348305654;43,62520503;Ameublement;Literie;Bon;1
2343;02/04/17;18:53:30;1,477489418;43,53857501;Ameublement;Chaise;Abime;4
2344;20/09/17;16:26:39;1,352448893;43,60395183;Vetement/textile;Homme;Inconnu;2
2345;25/11/16;03:35:59;1,343860274;43,57794897;Electronique;Ordinateur;Abime;1
2346;30/03/17;14:30:06;1,474136695;43,6600079;Decos;NULL;Abime;1
2347;01/11/16;13:10:08;1,410616053;43,56825485;Vetement/textile;Homme;Inconnu;3
2348;04/02/17;15:32:24;1,509580031;43,59569903;Decos;NULL;Abime;1
2349;10/11/16;16:43:08;1,400215415;43,63420877;Ameublement;Literie;Abime;4
2350;27/02/17;00:15:22;1,353933075;43,5392155;Ameublement;Table;Inconnu;2
2351;29/10/16;14:26:55;1,368015803;43,56131657;Ameublement;Chaise;Reparable;4
2352;01/12/16;02:24:17;1,479271652;43,61462707;Ameublement;Fauteuil;Abime;2
2353;02/10/16;02:15:42;1,371267832;43,58543098;Vaisselles;NULL;Bon;3
2354;02/05/17;03:16:39;1,401458169;43,55325659;Ameublement;Rangement;Bon;4
2355;24/07/17;09:32:44;1,396729277;43,6507204;Vaisselles;NULL;Bon;1
2356;28/09/17;00:14:31;1,416229849;43,54133566;Vehicules;Velos;Abime;4
2357;10/12/16;13:26:01;1,369699019;43,62154804;Electronique;Jeux videos;Inconnu;1
2358;23/10/16;22:23:21;1,347333186;43,54502982;Vehicules;Pieces detaches;Reparable;4
2359;30/05/17;14:22:20;1,40278397;43,6375199;Outils;NULL;Inconnu;3
2360;09/06/17;23:03:26;1,486192553;43,61077183;Vetement/textile;Enfant;Abime;1
2361;11/12/16;21:43:06;1,372759305;43,60133497;Materiaux;Carton;Bon;1
2362;09/02/17;00:46:00;1,389870559;43,61524018;Ameublement;Fauteuil;Bon;2
2363;23/02/17;13:43:14;1,407088261;43,61023994;Divers;NULL;Bon;1
2364;22/01/17;00:34:16;1,403478623;43,63850767;Ameublement;Literie;Reparable;3
2365;05/03/17;18:28:09;1,463025057;43,59065675;Electronique;Jeux videos;Abime;4
2366;14/03/17;09:01:35;1,509167386;43,64564606;Ameublement;Rangement;Reparable;1
2367;18/05/17;20:23:34;1,378207635;43,63692885;Divers;NULL;Reparable;2
2368;18/10/16;10:50:12;1,416368486;43,5905424;Ameublement;Table;Abime;3
2369;11/10/16;01:02:17;1,367924077;43,53002241;Vehicules;Autres;Bon;3
2370;11/11/16;09:01:48;1,415035393;43,57397001;Ameublement;Literie;Reparable;4
2371;30/01/17;11:54:46;1,484902309;43,6200412;Vehicules;Velos;Inconnu;2
2372;14/01/17;21:02:27;1,415191066;43,60076643;Materiaux;Bois;Bon;4
2373;05/08/17;21:31:34;1,375394518;43,6344422;Materiaux;Bois;Bon;2
2374;15/09/16;06:50:40;1,477270347;43,58767656;Ameublement;Fauteuil;Bon;3
2375;08/04/17;19:57:05;1,424414377;43,55549482;Outils;NULL;Abime;2
2376;28/09/17;08:12:06;1,451921168;43,61944735;Vetement/textile;Femme;Abime;2
2377;22/08/17;19:55:48;1,423881013;43,65744408;Divers;NULL;Reparable;2
2378;25/01/17;10:00:02;1,437123632;43,62567387;Materiaux;Bois;Inconnu;2
2379;22/09/17;04:00:25;1,346118412;43,6359443;Ameublement;Chaise;Inconnu;4
2380;18/04/17;10:45:57;1,498397121;43,58265774;Vehicules;Pieces detaches;Inconnu;4
2381;05/04/17;23:21:01;1,458703553;43,574968;Divers;NULL;Bon;2
2382;19/02/17;21:48:20;1,457969075;43,64761023;Outils;NULL;Bon;1
2383;29/05/17;15:36:57;1,362281553;43,60878498;Vehicules;Autres;Reparable;4
2384;17/10/16;00:31:57;1,354724421;43,55169349;Decos;NULL;Reparable;4
2385;24/11/16;14:10:21;1,40650647;43,59209362;Materiaux;Verre;Inconnu;2
2386;17/07/17;23:10:15;1,377000411;43,57558423;Vetement/textile;Homme;Reparable;1
2387;19/04/17;19:45:17;1,380889524;43,59511592;Vehicules;Velos;Abime;1
2388;20/11/16;15:24:14;1,470886346;43,58364849;Outils;NULL;Inconnu;4
2389;05/05/17;20:35:40;1,36046084;43,57431387;Vehicules;Velos;Reparable;1
2390;10/03/17;18:42:16;1,419091082;43,56814315;Divers;NULL;Abime;2
2391;29/08/17;14:41:45;1,418698569;43,63635087;Vaisselles;NULL;Bon;3
2392;07/11/16;05:32:46;1,453442361;43,58095141;Vehicules;Pieces detaches;Bon;1
2393;03/05/17;07:51:30;1,379587385;43,59314592;Materiaux;Carton;Bon;4
2394;26/03/17;06:04:49;1,38771896;43,5339018;Materiaux;Feraille;Bon;4
2395;05/10/16;19:51:22;1,382886482;43,5296643;Decos;NULL;Inconnu;3
2396;02/02/17;05:58:55;1,465344087;43,5741745;Electronique;Ordinateur;Bon;4
2397;28/01/17;17:23:48;1,451173105;43,53413791;Electronique;Jeux videos;Inconnu;4
2398;18/09/17;03:29:11;1,461252222;43,60831827;Vetement/textile;Enfant;Abime;2
2399;28/11/16;17:41:58;1,37012479;43,55523291;Ameublement;Rangement;Inconnu;1
2400;07/05/17;05:19:53;1,470637868;43,60730567;Electronique;Telephonie;Reparable;1
2401;08/01/17;04:20:59;1,39876147;43,60254485;Vetement/textile;Homme;Abime;3
2402;19/08/17;18:06:27;1,467929695;43,57490323;Vehicules;Velos;Reparable;4
2403;22/11/16;16:28:11;1,391268527;43,65086385;Ameublement;Literie;Reparable;3
2404;07/09/16;20:32:39;1,405621511;43,5479105;Electromenager;NULL;Bon;3
2405;25/09/17;18:00:05;1,34435191;43,63411857;Electronique;Ordinateur;Abime;1
2406;31/01/17;10:49:25;1,379032976;43,65695664;Ameublement;Fauteuil;Reparable;1
2407;11/12/16;04:19:21;1,403233457;43,61759664;Outils;NULL;Inconnu;2
2408;28/03/17;07:18:55;1,416081818;43,63018259;Vehicules;Pieces detaches;Reparable;1
2409;11/01/17;21:24:12;1,458574024;43,6364308;Vetement/textile;Homme;Reparable;1
2410;26/02/17;16:49:37;1,40226062;43,5427544;Vehicules;Velos;Inconnu;1
2411;11/12/16;17:31:57;1,477436781;43,60308489;Outils;NULL;Abime;1
2412;24/02/17;08:48:10;1,448809854;43,6292881;Vehicules;Pieces detaches;Reparable;1
2413;20/03/17;10:02:16;1,344204998;43,56232605;Materiaux;Bois;Inconnu;1
2414;19/01/17;20:09:12;1,462542394;43,54185706;Materiaux;Bois;Inconnu;1
2415;18/03/17;02:53:31;1,447324501;43,64430946;Vetement/textile;Homme;Reparable;3
2416;21/10/16;00:07:01;1,447295947;43,58825313;Vetement/textile;Homme;Reparable;4
2417;27/07/17;03:03:52;1,479626741;43,59520548;Vehicules;Autres;Reparable;1
2418;18/04/17;06:53:54;1,350974683;43,58865708;Vehicules;Autres;Bon;2
2419;14/09/17;17:38:34;1,344619048;43,53904811;Electronique;Ordinateur;Abime;3
2420;16/03/17;18:07:15;1,371095392;43,61742211;Materiaux;Verre;Bon;3
2421;12/09/16;23:50:18;1,420184597;43,62882872;Vaisselles;NULL;Abime;1
2422;30/10/16;01:26:06;1,404161312;43,6061838;Vehicules;Pieces detaches;Inconnu;3
2423;10/12/16;08:14:16;1,496523226;43,59007871;Ameublement;Chaise;Abime;2
2424;10/06/17;10:59:57;1,439395527;43,64752294;Outils;NULL;Abime;3
2425;26/11/16;14:14:08;1,445959307;43,58815431;Vetement/textile;Enfant;Reparable;4
2426;04/10/17;21:09:50;1,486108469;43,61562913;Divers;NULL;Reparable;3
2427;20/02/17;02:25:44;1,483302441;43,60584655;Electronique;Telephonie;Inconnu;3
2428;03/10/17;04:45:24;1,419224487;43,60540306;Electronique;Telephonie;Reparable;4
2429;14/08/17;00:35:10;1,412466114;43,65466553;Materiaux;Feraille;Inconnu;3
2430;15/10/16;23:46:47;1,391374287;43,53995202;Vetement/textile;Enfant;Inconnu;1
2431;27/01/17;02:59:38;1,371169742;43,56598752;Ameublement;Rangement;Reparable;1
2432;16/05/17;11:35:26;1,421263696;43,62931272;Electronique;Ordinateur;Abime;2
2433;05/01/17;04:53:55;1,398206936;43,61295413;Ameublement;Table;Abime;3
2434;18/02/17;16:48:38;1,376885099;43,57477468;Vetement/textile;Enfant;Bon;2
2435;31/10/16;14:56:54;1,408093326;43,62543862;Vehicules;Autres;Reparable;2
2436;20/09/16;10:05:35;1,468022594;43,64574448;Vaisselles;NULL;Reparable;3
2437;09/02/17;17:54:27;1,399861247;43,55605419;Ameublement;Chaise;Abime;2
2438;04/09/16;11:02:00;1,48131501;43,58534244;Electronique;Ordinateur;Reparable;2
2439;06/12/16;05:16:39;1,409133956;43,62587571;Vetement/textile;Femme;Abime;4
2440;21/09/17;00:19:10;1,428274725;43,56599725;Ameublement;Literie;Reparable;4
2441;07/07/17;00:47:15;1,395416163;43,61460553;Ameublement;Literie;Reparable;3
2442;23/09/16;18:57:12;1,36395041;43,65624828;Vetement/textile;Femme;Bon;3
2443;26/01/17;10:20:51;1,407098974;43,62883946;Electronique;Jeux videos;Bon;1
2444;20/06/17;01:13:43;1,372730728;43,6256296;Vehicules;Velos;Abime;2
2445;15/09/16;04:46:13;1,465438746;43,60575647;Materiaux;Bois;Bon;3
2446;08/11/16;14:45:13;1,374042692;43,54214618;Decos;NULL;Reparable;2
2447;10/12/16;13:20:12;1,485605482;43,60965861;Ameublement;Rangement;Abime;4
2448;30/12/16;10:09:01;1,452662953;43,61360198;Ameublement;Rangement;Abime;4
2449;21/12/16;16:38:18;1,420220546;43,53594858;Vetement/textile;Enfant;Reparable;2
2450;03/07/17;23:04:39;1,469528682;43,53811419;Electronique;Jeux videos;Abime;2
2451;27/12/16;05:59:28;1,429349141;43,62814423;Ameublement;Table;Inconnu;1
2452;28/08/17;16:04:57;1,395837923;43,65869036;Vetement/textile;Femme;Bon;2
2453;12/05/17;22:47:51;1,448791364;43,54217331;Electronique;Jeux videos;Abime;1
2454;27/11/16;08:33:38;1,382645404;43,63403515;Electronique;Ordinateur;Inconnu;4
2455;14/07/17;04:19:25;1,383774773;43,65079888;Electronique;Jeux videos;Bon;4
2456;15/12/16;23:01:21;1,435665003;43,59980937;Ameublement;Literie;Bon;3
2457;24/07/17;10:03:35;1,368984819;43,65968648;Ameublement;Chaise;Abime;2
2458;05/06/17;11:00:26;1,487986197;43,61725567;Vehicules;Velos;Inconnu;2
2459;03/06/17;03:50:26;1,349201314;43,63781651;Ameublement;Chaise;Inconnu;2
2460;28/08/17;03:46:52;1,403055855;43,56498727;Electronique;Ordinateur;Reparable;2
2461;09/06/17;19:35:33;1,467218704;43,57619228;Materiaux;Bois;Bon;1
2462;10/02/17;03:26:23;1,437379476;43,57011291;Ameublement;Fauteuil;Abime;2
2463;30/11/16;09:20:26;1,438374907;43,57512052;Outils;NULL;Inconnu;1
2464;05/01/17;13:18:48;1,36219832;43,63627467;Electromenager;NULL;Inconnu;3
2465;05/09/17;18:39:39;1,463765361;43,61009438;Vetement/textile;Femme;Inconnu;3
2466;09/08/17;20:57:49;1,419706609;43,60929575;Electronique;Telephonie;Reparable;2
2467;25/02/17;08:38:59;1,359999148;43,57945434;Materiaux;Bois;Bon;1
2468;11/06/17;18:56:58;1,4875053;43,60577181;Vetement/textile;Femme;Abime;3
2469;03/11/16;01:03:08;1,50205015;43,55243085;Electronique;Ordinateur;Abime;3
2470;14/10/16;12:42:48;1,403255944;43,54952234;Ameublement;Rangement;Inconnu;2
2471;12/10/16;23:53:47;1,486689096;43,53913527;Electronique;Telephonie;Abime;2
2472;24/03/17;06:13:04;1,419418692;43,64585689;Electronique;Telephonie;Bon;3
2473;08/01/17;14:27:38;1,504777753;43,61616512;Electronique;Ordinateur;Inconnu;3
2474;13/03/17;05:23:40;1,45119768;43,55585329;Vetement/textile;Enfant;Bon;4
2475;18/11/16;12:12:37;1,413445313;43,58687433;Vetement/textile;Enfant;Bon;2
2476;29/03/17;14:10:13;1,43484744;43,55311238;Decos;NULL;Abime;3
2477;17/09/16;17:59:02;1,437429542;43,57350514;Vehicules;Velos;Abime;4
2478;04/03/17;08:03:51;1,502547424;43,57210278;Electronique;Ordinateur;Reparable;4
2479;06/04/17;20:20:46;1,481638942;43,62219192;Vehicules;Autres;Reparable;2
2480;13/06/17;15:32:20;1,49346334;43,6586329;Materiaux;Carton;Inconnu;1
2481;28/12/16;15:51:08;1,445979934;43,64599704;Ameublement;Fauteuil;Abime;3
2482;12/08/17;21:31:21;1,458003382;43,56179389;Ameublement;Rangement;Reparable;4
2483;04/11/16;22:25:29;1,496414742;43,64628935;Ameublement;Literie;Abime;4
2484;09/12/16;21:17:29;1,478844944;43,53887083;Vehicules;Pieces detaches;Inconnu;4
